id,Comment,Label,source_label
ext_01978,@prithvi nayak nin Amman thullu sulemagne gaandu,Hate,Offensive_Targeted_Insult_Individual
ext_01979,Next part madi,Non-Hate,Not_offensive
ext_01980,God blees you sir hanumantana krupe nima melirali,Non-Hate,Not_offensive
ext_01981,2019 utter flop in sandlewood,Hate,Offensive_Targeted_Insult_Group
ext_01982,Super song Andre edu,Non-Hate,Not_offensive
ext_01983,@Nandi Parthasarathi nimmvga nimmkga ittini illi ninuge 50%off ba,Hate,Offensive_Targeted_Insult_Individual
ext_01984,1.7k dislikes rashmika fans,Hate,Offensive_Targeted_Insult_Group
ext_01985,Chennagi ede song super,Non-Hate,Not_offensive
ext_01986,superrr shettrrre,Non-Hate,Not_offensive
ext_01987,Naanu kooda join aagthini,Non-Hate,Not_offensive
ext_01988,Puneet ge  power star sari shivannange hyatrik sari,Non-Hate,Not_offensive
ext_01989,@Thippesh S sikkilla bro,Hate,Offensive_Targeted_Insult_Individual
ext_01990,Sir albede life enjoy madbedi Mahabharata odi,Non-Hate,Not_offensive
ext_01991,Enna e sulegalege troll madu guru,Hate,Offensive_Targeted_Insult_Group
ext_01992,sir yarige yaru agolla appa amma Na biture Sir olle mathugallu,Non-Hate,Not_offensive
ext_01993,Anna super song...,Non-Hate,Not_offensive
ext_01994,Game name heli,Non-Hate,Not_offensive
ext_01995,Vijay prakash voice fantastic sakkatagi ide song maatra...D boss Fan's like haer,Non-Hate,Not_offensive
ext_01996,Sir solla video time kadime madi,Non-Hate,Not_offensive
ext_01997,@DACCHU D BOSS ennu release aagila bro.,Non-Hate,Not_offensive
ext_01998,Thika urkondu dislike madbittidira already..nSuper song   #ASN .nNam Shettru steps anthu 🤩,Hate,Offensive_Targeted_Insult_Group
ext_01999,ASN theme music jaldi realise madi,Non-Hate,Not_offensive
ext_02000,Nisha preety avalna avlu dodda buddivanthe deshada Asti avlu eval video Ella Andre Jana sathogtare antha avalge fallowers bekanthe instadalli thu kachadagalu taleli 3 kasina buddi Elladavella yak saytidave,Hate,Offensive_Targeted_Insult_Group
ext_02001,Yavdu nodtidira adar bagge aste Madi adu bittu avara fan ivara fan ninda all the best anta bogalbedi,Hate,Offensive_Targeted_Insult_Group
ext_02002,Super Kati sir keli bala Varsha agittu namaskar shambhu sir,Non-Hate,Not_offensive
ext_02003,Ningappa  s  malekoppa,Non-Hate,Not_offensive
ext_02004,@Machi MediaSuper Sir. Nimagu Haagu Namma Sir gu Dussehra Habbada Shubhashayagalu,Non-Hate,Not_offensive
ext_02005,Dislike madidoru rashmika mandanna fans irbodu,Hate,Offensive_Targeted_Insult_Group
ext_02006,Best.    Song,Non-Hate,Not_offensive
ext_02007,Mumbai alli release madi,Non-Hate,Not_offensive
ext_02008,Suppr movie 100% days paka,Non-Hate,Not_offensive
ext_02009,May be after hamsaleka,Non-Hate,Not_offensive
ext_02010,@vinay vinu kanditha bro shigradalli,Non-Hate,Not_offensive
ext_02011,Super agi roast madidiya guru.,Non-Hate,Not_offensive
ext_02012,love mocktel kuda super ide,Non-Hate,Not_offensive
ext_02013,Nija vada mathu,Non-Hate,Not_offensive
ext_02014,Super bro ujji innu ujji,Non-Hate,Not_offensive
ext_02015,@Vijay Prasad yen yogyathey. Chappar. 3000 gintha hechchu cinema nodidheeni naanu. Nann abipraya kotrey yeno boli magane muddhey thinna louda. nThooo!!,Hate,Offensive_Targeted_Insult_Individual
ext_02016,En kathe kattutiya guru🤣🤣🤣🤣..... . Proof kodu sullu kathe katbeda,Hate,Offensive_Targeted_Insult_Individual
ext_02017,@Nandi Parthasarathi chakka ansuthe ninu . gaandu soolemagne,Hate,Offensive_Targeted_Insult_Individual
ext_02018,Nijvaglu e song kelthidre kushyaguthe,Non-Hate,Not_offensive
ext_02019,Story e movie plus point,Non-Hate,Not_offensive
ext_02020,Signature steps thumba channagide sir .,Non-Hate,Not_offensive
ext_02021,ಉಪೇಂದ್ರ avra Thara ide direction,Non-Hate,Not_offensive
ext_02022,Thumba chennagide agbeku nan maklge,Non-Hate,Not_offensive
ext_02023,@VINOD KALMANI nhu neen iro jagane helu.... naane bandu hoditini.... illa tumkur main road bustop ge bandu partha yaaru antha kelu,Hate,Offensive_Targeted_Insult_Individual
ext_02024,Fast ban madro tiktok na agtila nodake evrgal atana,Non-Hate,Not_offensive
ext_02025,We support definitely to this film to increase the value of our  sandalwood * the power of kannada movie*  ( ಇದನ್ನು ಇಂಗ್ಲಿಷ್ ನಲ್ಲಿ ಬರ್ದಿರೋದು ಬೇರೆಯವರಿಗೂ ತಿಳಿಯಲಿ ಎಂದು ಒಳ್ಳೆಯ ಸಿನಿಮಾಗಳಿಗೆ ಸಪೋರ್ಟ್ ಮಾಡೋಣ),Non-Hate,Not_offensive
ext_02026,Ondu varshakke 1or2 film madodkintha entha ondu olle film madidre kannada industry ellige ogutthe,Hate,Offensive_Targeted_Insult_Other
ext_02027,Shambu baligar avara maathaduva shaili super,Non-Hate,Not_offensive
ext_02028,Modalella yellogidde ninu,Non-Hate,Not_offensive
ext_02029,Ameer Humza beldhaythu bro 🥰,Non-Hate,Not_offensive
ext_02030,Movie super agidhe,Non-Hate,Not_offensive
ext_02031,Appu fans yellaru nimma movie nodthivi,Non-Hate,Not_offensive
ext_02032,AWESOME nBRO SEND ME LINK OF PART -2 nEXITED TO LISTEN PART 2,Non-Hate,Not_offensive
ext_02033,tuogeri tippa super,Non-Hate,Not_offensive
ext_02034,Tik tok badebagan   tiktok henda  maklu  uta hodala,Non-Hate,Not_offensive
ext_02035,Castisam hogbeku jati tegibeku racisam tegibeku hindu dhrama vaggudbeku desh mund hoguthe.,Non-Hate,Not_offensive
ext_02036,@Rajashekar Khandare Houdu sir ashwathamanige chiranjivi vara ide adakke avanige sri krishna aatara shrapa kottiddu ashwatama shivana innondu rudra avtara,Non-Hate,Not_offensive
ext_02037,Friends un like Madirooru mostly daggr fanz erbeku alaava,Hate,Offensive_Targeted_Insult_Group
ext_02038,Super sir Song,Non-Hate,Not_offensive
ext_02039,China govt super fast agi land,Non-Hate,Not_offensive
ext_02040,7 jana chiranjeevigalalli avanu obba.,Non-Hate,Not_offensive
ext_02041,Shri Krishna na mahe badhu galee.,Non-Hate,Not_offensive
ext_02042,Superb song BGM super,Non-Hate,Not_offensive
ext_02043,super duper hit,Non-Hate,Not_offensive
ext_02044,TikTok nan shata shata,Hate,Offensive_Targeted_Insult_Other
ext_02045,Louda cinema director pyscho channagiro cinema ending allii haal mad da,Hate,Offensive_Targeted_Insult_Individual
ext_02046,Film koda e hadin Tara slow poison,Non-Hate,Not_offensive
ext_02047,@Navya Shree lo gaandu nan magne nam boss fans yavattu support madtare kano gubaald sule magane,Hate,Offensive_Targeted_Insult_Individual
ext_02048,D'Boss fan kade inda full support bro....,Non-Hate,Not_offensive
ext_02049,@kannadigaru S,Non-Hate,Not_offensive
ext_02050,Ashvathama nali bandu nimagu meet agtare nivo wait maadi,Non-Hate,Not_offensive
ext_02051,Super pa annaji full maja aitu,Non-Hate,Not_offensive
ext_02052,Nev hing madodhakene... nav udhara agthilla....,Hate,Offensive_Targeted_Insult_Individual
ext_02053,@TROLL MONSTER_KANNADA bari nim amma matra kodadu yakadre nim amma hutt dagar adikke nin na hetirodh,Hate,Offensive_Targeted_Insult_Individual
ext_02054,Kodona bro adukkenu,Hate,Offensive_Targeted_Insult_Individual
ext_02055,Guru mast agi helidira,Non-Hate,Not_offensive
ext_02056,@Its Paramatma sumne irappa loss agoke avar en bikari Ella...neev olle Thukali Build up kodta idira sumne,Hate,Offensive_Targeted_Insult_Individual
ext_02057,Very good song,Non-Hate,Not_offensive
ext_02058,Janapada in North karnatak,Non-Hate,Not_offensive
ext_02059,Gentlemen full movie linkn,Hate,Offensive_Targeted_Insult_Group
ext_02060,Description alli insta link akiddini nodi guruve,Non-Hate,Not_offensive
ext_02061,Slow poison song annoru like madi,Non-Hate,Not_offensive
ext_02062,Hindi Song release madilavaa,Non-Hate,Not_offensive
ext_02063,Somegowda Somanna Thank you,Non-Hate,Not_offensive
ext_02064,S bro Niv helid nija,Non-Hate,Not_offensive
ext_02065,Dabba movie Soo sad,Hate,Offensive_Targeted_Insult_Other
ext_02066,@Nandi Parthasarathi le nayi ninu slumu navalla nana one day madu kharchu ninu ondu varakke madtiya hagnta nange yava chatnu illa,Hate,Offensive_Targeted_Insult_Individual
ext_02067,Lo hucch baddimagne,Hate,Offensive_Targeted_Insult_Individual
ext_02068,Super ri boos,Non-Hate,Not_offensive
ext_02069,@nageshwar nagu mungaru male khaali odtirlilla 50℅ prekshakaru bartidru 3rd week nantra 100℅ adru,Non-Hate,Not_offensive
ext_02070,18min agidde gottaglilla,Non-Hate,Not_offensive
ext_02071,Elli vabba mhana kalavidan maga annodu menation agutte yakendre cinirangakke avarakoduge tunbaede yavadadaru poshaka pataragalanna kodabahudu aste,Non-Hate,Not_offensive
ext_02072,Bro good news tiktok ban bega thika hursi sonu s Gowda nagaysha bin** Gowda ge,Hate,Offensive_Targeted_Insult_Individual
ext_02073,Idu charitre srushtiso avatara e line kelidmele tak anta nenpagodu vijay prakash sir annovru like madi,Non-Hate,Not_offensive
ext_02074,Jai hind Jai Indian army,Non-Hate,Not_offensive
ext_02075,Super super super mahithi,Non-Hate,Not_offensive
ext_02076,Only d boss ok jai Kannada all movies hmmm kotigobba bittu hehehe,Hate,Offensive_Targeted_Insult_Group
ext_02077,Kichha Fan's kade enda chithra sathadina nadiyali yendu haraisuttene,Non-Hate,Not_offensive
ext_02078,Bari telgu tamil movie nodthira ee thara movie nodi,Hate,Offensive_Targeted_Insult_Group
ext_02079,Super bro nSakattag helidri,Non-Hate,Not_offensive
ext_02080,Proper promotion maadila sir,Hate,Offensive_Targeted_Insult_Individual
ext_02081,javari tippa superb ri,Non-Hate,Not_offensive
ext_02082,Tick tock Matti pub g arorna dayvittu India border of India...lAC ge kalisikodi,Non-Hate,Not_offensive
ext_02083,@Lakshmi Shetty wt,Non-Hate,Not_offensive
ext_02084,Jaa Dhinchak Pooja ki songs dekh Bollywoodiya,Hate,Offensive_Targeted_Insult_Other
ext_02085,Super bro.........yen roast madtiya bro ....,Non-Hate,Not_offensive
ext_02086,Super songs in Kannada indastry,Non-Hate,Not_offensive
ext_02087,sir modalu nam deshadali shikshana krati ag beku and nrashta chara nilbeku,Non-Hate,Not_offensive
ext_02088,Maneli appa amma na chennagi nodkondilla andru tirke shoki beku ivarigella bro,Hate,Offensive_Targeted_Insult_Group
ext_02089,Ena kachadagolo nivu istella adru tik tok bidalla antirallo nivella nam indea davara tu nima janmakke.,Hate,Offensive_Targeted_Insult_Other
ext_02090,Rashmika mandannage madadang aytu,Non-Hate,Not_offensive
ext_02091,naanu ollevarige mathra olle comments madtini sir ......ninnanta olle vektige ollede agutte sir shankar sir nimmanta seniors namage inspiration sir !!!! haage kuda anchor kuda super neevu kuda naanu mecchida anchor neevu,Non-Hate,Not_offensive
ext_02092,Tumba kushi aythu e video nodi..devru nimmanna chennage edli sir..,Non-Hate,Not_offensive
ext_02093,Yellar gamnaanu HANDS UP Hatra ne ide. haage gamna ittu nodi.,Non-Hate,Not_offensive
ext_02094,@Ambrish Mallad luccha fans nimma luccha suderpdu movie nodo Ella flop agtive side actor get fit baavali age eddane balegaara correctagi tindu barlike hell baavali🤣🤣,Hate,Offensive_Targeted_Insult_Other
ext_02095,Tik tok nan Shaaataaaaa,Hate,Offensive_Targeted_Insult_Other
ext_02096,Super bro.. Allobba yarigu gottagde hage already gadduge yerikuttidda. nnAvne Srimanarayana,Non-Hate,Not_offensive
ext_02097,@VIKRANTH DHANUSH ಕೈ ಮೇಲೆತ್ತು ? nnaa pistol hesaru ಕೈ ಮೇಲೆತ್ತು idabahuda?,Non-Hate,Not_offensive
ext_02098,Rashmika gube fans irbekhu,Hate,Offensive_Targeted_Insult_Group
ext_02099,Ashwatama ge Hindi barutte yenri,Non-Hate,Not_offensive
ext_02100,ಕನ್ನಡ industry ya ಹೆಮ್ಮೆ....ASN,Non-Hate,Not_offensive
ext_02101,Jai criative kannadiga supper,Non-Hate,Not_offensive
ext_02102,Nija kano adhu...neevgalu kathe katkondirodu...alla alla antha....,Hate,Offensive_Targeted_Insult_Group
ext_02103,Awesome movie best movie in Kannada 2019,Non-Hate,Not_offensive
ext_02104,Music is unique,Non-Hate,Not_offensive
ext_02105,Disappoint agide song keli Ishtu hype kottu song bidbardu,Hate,Offensive_Targeted_Insult_Other
ext_02106,unlike kottiroru ramshakkana fanse erbeku,Hate,Offensive_Targeted_Insult_Group
ext_02107,Super pakka nodthini,Non-Hate,Not_offensive
ext_02108,Nimma mahithi 100% sathya yavaga etharahada rajakaranigalinda deshakke mukthi sigatho aa devarigu kuda gothilla adare next generation avaru sadane madabahudu,Hate,Offensive_Targeted_Insult_Group
ext_02109,Bindu gowda dagar,Hate,Offensive_Targeted_Insult_Individual
ext_02110,@Nandi Parthasarathi adu oscar ascar alla..🤣 graphics ge pakka oscar kodtare🤣,Hate,Offensive_Targeted_Insult_Individual
ext_02111,Sir nevu Mele bande bartiraa Neman tuldavru nem kaladi bartare aga nem time,Non-Hate,Not_offensive
ext_02112,@Kiran R  ಸಿನಿಮಾ  ನೋಡಿ promotion ಮಾಡಿ,Non-Hate,Not_offensive
ext_02113,Varshkond beda pa nidanake ne agli ee tara olle movie kotre saaku,Non-Hate,Not_offensive
ext_02114,Asome bro nD boss,Non-Hate,Not_offensive
ext_02115,13k dislikes frm jealous bollywood fans,Hate,Offensive_Targeted_Insult_Group
ext_02116,Idu riyel rar,Non-Hate,Not_offensive
ext_02117,@Pawan Kv ya happy Sunday,Non-Hate,Not_offensive
ext_02118,+Nabilal S ಕಗಬಜ,Non-Hate,Not_offensive
ext_02119,I like u,Non-Hate,Not_offensive
ext_02120,Song Kelade Like Kodoru Like Madi,Hate,Offensive_Targeted_Insult_Group
ext_02121,Tik Tok Ban Madrappa India Dalli,Non-Hate,Not_offensive
ext_02122,Super bro nim song,Non-Hate,Not_offensive
ext_02123,Anna nin padha Xerox kodanna,Non-Hate,Not_offensive
ext_02124,Naan antha China app antha yaavaglo delete maadidene nJai hind,Non-Hate,Not_offensive
ext_02125,Lo nin d filme odtilla modlu anv film nodro amele bere filmge sprt madu sumne comnt akbitre film odbidutta bari builduppu,Hate,Offensive_Targeted_Insult_Group
ext_02126,Wait madappa ...,Non-Hate,Not_offensive
ext_02127,Namma deshanu china thara aitu andre  badatanane erala sir..,Hate,Offensive_Targeted_Insult_Group
ext_02128,Bro tiktok ban bagge bejar agiro nayi galige innu mut nodkollo hage roast madu bro plzz...aa lofar nayi galige nam desha kinta ade bekagide nayigalige...,Hate,Offensive_Targeted_Insult_Group
ext_02129,Super annaa    🤗🤗,Non-Hate,Not_offensive
ext_02130,Sir naanu helabekiddanna thumba channagi helidira. Nimma mathugalashte sumadura hrudaya sparshi agide. Pls yelladru nodi 1 sala adru. Olle anubhava beku antha iroru...,Non-Hate,Not_offensive
ext_02131,Bejar adaga nim video nodidre khushi agutte,Non-Hate,Not_offensive
ext_02132,Nivu like goskara tiktok ge hogi idannella collect maadkondidira thane.niv  e video maadide full thappu .bcz nivu publisity goskare insta dalli follow maadi antha ella maathadthidira.matte avaru yella helidu thappu annodadre niv thumba bad words use maadidu thappe.,Non-Hate,Not_offensive
ext_02133,Super super awesome awesome oh my god I like ur voice and song,Non-Hate,Not_offensive
ext_02134,Top  benki maga,Non-Hate,Not_offensive
ext_02135,Really ... Diya Karnataka crush agbitidare... Nija taane...? Love u diya,Non-Hate,Not_offensive
ext_02136,Kelave kelavu theatrenalli matra release agittu,Non-Hate,Not_offensive
ext_02137,Super a'm waiting jantal man,Non-Hate,Not_offensive
ext_02138,Comedy aggie nodorige comedy nee,Hate,Offensive_Targeted_Insult_Other
ext_02139,Sir mandya dalli tirga nodakke hodre tagdebittidare,Hate,Offensive_Targeted_Insult_Individual
ext_02140,Bega movie release madrappa ...buildup amele kodi,Hate,Offensive_Targeted_Insult_Group
ext_02141,Bharatadalli skill idru experience illade kelsa kodolla chinadalli nivu helo hage hosa pratibegalige aavkasha kodatre aste vyatyasa china gu namgu,Non-Hate,Not_offensive
ext_02142,Super  video  neja  bro  .....slutie  jaihind,Non-Hate,Not_offensive
ext_02143,Haha. Nin movie nodilla. 🤣🤣🤣,Hate,Offensive_Targeted_Insult_Individual
ext_02144,Trending list gaagi wait maadtiror like,Non-Hate,Not_offensive
ext_02145,Yapaa devre spr agi rost madidira sprrr,Non-Hate,Not_offensive
ext_02146,Rashmika urkoo  rashmika haters like herenRakshith sheety,Hate,Offensive_Targeted_Insult_Individual
ext_02147,Kannada film industry ge mattondu gari,Non-Hate,Not_offensive
ext_02148,Super d boss fan's like madi,Non-Hate,Not_offensive
ext_02149,Dislikers==Dagar Rashmika fan,Hate,Offensive_Targeted_Insult_Individual
ext_02150,Hoooo Tik tok ban,Hate,Offensive_Targeted_Insult_Other
ext_02151,Ee video dalli play agiro game yavdu,Non-Hate,Not_offensive
ext_02152,Keli kaadiruva baandavaarenBhuviyalli avana arithavaarenYaarila bidinMunnudinIddaradondu dantakathenNalku dikkinalu bekavanunBanduku hidida manavanunThale melide keeretanViraatanGuri bennato netaaranunGalli maatina bazaarunSuddi saaride sumaarunPaatrada parichaya irovrunEe badukige ide Ghana  hesarunHands up idu AnavaraatanHands up Na agnyata nHands up ide vedanta nIdu charithre srushtiso avataara,Non-Hate,Not_offensive
ext_02153,@Nandi Parthasarathienu nan amman akkan andidina thu nina modlu nind nodko nan innu odta idini shoki mado yava necessity nu illa nange....nim appa amma na baydu nan en madli....nKelsa madtini antidya taleli buddi idya en ide 🤣nDarshan bagr helak nen yavanu,Hate,Offensive_Targeted_Insult_Individual
ext_02154,idu charitre srustisuv  avatar -----------,Non-Hate,Not_offensive
ext_02155,Dinadalli 18 gante malgonige kelsa yar kottru guru ..? Contact info idya?,Hate,Offensive_Targeted_Insult_Individual
ext_02156,Pranjali Raj nija boglu.... Ninu kannadiga alva,Hate,Offensive_Targeted_Insult_Individual
ext_02157,I love it,Non-Hate,Not_offensive
ext_02158,St super Dr but kutanalli kutapa songs  net nalli Ella plz nahu kelbekku sr,Non-Hate,Not_offensive
ext_02159,@Arun Jaanu summne reply haki yak war madshtiya,Non-Hate,Not_offensive
ext_02160,Anjali Devi  I hate anjali manjali gunjali,Hate,Offensive_Targeted_Insult_Individual
ext_02161,@Pavan Pavan nanu ivag nodidnalla adakke hakide 383k+like hagiddo  adakke comment madide tapputilkobedi okk naaaa,Non-Hate,Not_offensive
ext_02162,Super Anna ....,Non-Hate,Not_offensive
ext_02163,Yaav movie flop andri?,Hate,Offensive_Targeted_Insult_Individual
ext_02164,Super namboke kasta agirbodu but really agirbodu,Non-Hate,Not_offensive
ext_02165,Groza Besta awm besta  keldag Ede  2 Kuda beku,Non-Hate,Not_offensive
